uid,title,url,imgUrl,website,type,episode,subTitle
a81207e6-2166-4a12-a039-15b242ada170,老梁说天下,http://www.iqiyi.com/zongyi/20121231/5947d77b6010a7e1.html,http://pic1.qiyipic.com/image/20140820/fe/71/f7/a_50908812_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2012-12-30期,不堪回首1942 河南成三不管之地
c1026694-a2a3-42c0-a927-9612e0964b82,韩国我是歌手第三季,http://www.iqiyi.com/v_19rrnu54es.html,http://pic1.qiyipic.com/image/20150206/1f/6c/a_100010054_m_601_m4_180_236.jpg,iqiyi,zongyi,更新至2015-04-24期,申孝范完美搭档 正炫Yangpa角逐歌王
58ed932b-596c-4912-b304-fea1d48dae56,Oh My Baby,http://www.iqiyi.com/v_19rrnx51ok.html,http://pic8.qiyipic.com/image/20150204/c0/b8/a_100006751_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-01-10期,泰琳跆拳道课堂 爸爸牵红线
9884eb20-205b-4f79-9985-54f4a5a4dd38,娱乐梦工厂,http://www.iqiyi.com/v_19rroo1b58.html,http://pic0.qiyipic.com/image/20140402/a0/d3/9b/a_100003734_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-09期,说话太甜 小甜馨惹人爱
ad0bdb25-d216-4019-b651-48986ef7d62b,今天我相亲,http://www.iqiyi.com/v_19rron3cjg.html,http://pic6.qiyipic.com/image/20150326/ef/8e/db/a_50909584_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,20150711
45fc0a69-cc73-4338-bfbb-5a7d721d300b,中国梦想秀第6季,http://www.iqiyi.com/v_19rrh1olp8.html,http://pic1.qiyipic.com/image/20130929/22/c4/66/a_100000570_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2013-12-27期,龚琳娜为老乡助阵 周立波化身天使
cd7e7441-c58e-4d93-8d4b-f6450ded8438,幸福在哪里,http://www.iqiyi.com/v_19rron39dc.html,http://pic6.qiyipic.com/image/20140822/0d/22/12/a_50909601_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,20150711
19a2327b-e0f9-4913-a2e2-84ae5d11596c,超能大星探,http://www.iqiyi.com/v_19rronqi20.html,http://pic4.qiyipic.com/image/20150608/f3/43/a_100008269_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-08期,林青霞赵丽颖10大女神对战
b60eb058-d356-4180-bd29-79e6ad4c7896,老梁说天下,http://www.iqiyi.com/zongyi/20121231/5947d77b6010a7e1.html,http://pic1.qiyipic.com/image/20140820/fe/71/f7/a_50908812_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2012-12-30期,不堪回首1942 河南成三不管之地
d6d137c8-8c1a-4e89-b36d-e41626dccf86,韩国我是歌手第三季,http://www.iqiyi.com/v_19rrnu54es.html,http://pic1.qiyipic.com/image/20150206/1f/6c/a_100010054_m_601_m4_180_236.jpg,iqiyi,zongyi,更新至2015-04-24期,申孝范完美搭档 正炫Yangpa角逐歌王
c6ca6908-3a05-4476-8d34-634c4147951d,Oh My Baby,http://www.iqiyi.com/v_19rrnx51ok.html,http://pic8.qiyipic.com/image/20150204/c0/b8/a_100006751_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-01-10期,泰琳跆拳道课堂 爸爸牵红线
118adbbb-9c9a-4eb7-81c3-3850151baf0e,娱乐梦工厂,http://www.iqiyi.com/v_19rroo1b58.html,http://pic0.qiyipic.com/image/20140402/a0/d3/9b/a_100003734_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-09期,说话太甜 小甜馨惹人爱
33033462-b4e0-4973-bb0e-2fba2589d47c,今天我相亲,http://www.iqiyi.com/v_19rron3cjg.html,http://pic6.qiyipic.com/image/20150326/ef/8e/db/a_50909584_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,20150711
5721cd51-253d-456e-a3ab-a9a4bc95761b,偶像来了-S.I.N.G养成日志,http://www.iqiyi.com/v_19rrnqsq1k.html,http://pic0.qiyipic.com/image/20150414/60/9b/a_100011670_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-05-16期,妹子们首尝填词
11e34edb-fba0-42f3-8d55-d18b484d06f9,都市笑口组,http://www.iqiyi.com/v_19rroo6qm8.html,http://pic1.qiyipic.com/image/20140806/78/18/e3/a_50908953_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-10期,代子相亲
cda941cb-4601-4fe3-bde2-3c9f23ec6d84,梦想星搭档第2季,http://www.iqiyi.com/v_19rro16o0s.html,http://pic6.qiyipic.com/image/20141215/0d/f3/a_100008755_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-02-18期,听障孩子表演《千手观音》庆盛典
6a24e766-b9c6-42d7-996d-d7125774fd01,别对我说谎,http://www.iqiyi.com/v_19rrhzj208.html,http://pic2.qiyipic.com/image/20150326/3e/83/57/a_50908914_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2014-06-02期,20140602
ed95664d-58a2-4c76-8e17-5e9e39dec5a0,主角驾到,http://www.iqiyi.com/v_19rron2unk.html,http://pic4.qiyipic.com/image/20150711/a6/2f/a_100013478_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-09期,明星转校生 课堂趣事抢先看
a57bd863-ccb2-40c9-b6e2-9809dc432f68,安徽卫视2014国剧盛典,http://www.iqiyi.com/v_19rrnykeb4.html,http://pic0.qiyipic.com/image/20141222/1e/df/a_100008902_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-01-01期,安徽卫视2014国剧盛典完整版
a835c3f3-562c-4fa2-ab79-6715181b3d7f,拜托爸爸,http://www.iqiyi.com/v_19rrof4vog.html,http://pic0.qiyipic.com/image/20150425/a1/6a/a_100011845_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-06-28期,父女心电感应大交换
0b16e6b2-9f2f-4013-a2aa-6b08220b27a9,我们社区艺体能,http://www.iqiyi.com/v_19rronpua4.html,http://pic2.qiyipic.com/image/20150123/30/83/a_100010053_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-07期,第九个正式项目 游泳
f3f9a8b9-7cd5-4042-bd43-431853bf0041,飞行幼乐园,http://www.iqiyi.com/v_19rron3bfg.html,http://pic0.qiyipic.com/image/20140805/62/1d/b0/a_50908347_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,小羊的世界
9d5ae9ef-a4fb-441e-ae2f-17c39773a933,食来运转,http://www.iqiyi.com/v_19rron6508.html,http://pic2.qiyipic.com/image/20150324/da/97/f4/a_50908545_m_601_m4_180_236.jpg,iqiyi,zongyi,更新至2015-07-12期,20150712
fc0f0207-725e-4127-bf4c-7ccd796d7796,人气歌谣,http://www.iqiyi.com/v_19rro0c3jk.html,http://pic6.qiyipic.com/image/20150205/db/cc/9a/a_50909207_m_601_m6_180_236.jpg,iqiyi,zongyi,更新至2015-03-08期,Superjunior D&E回归 VIXX获一位
611ede80-d39a-49b4-9018-433678c62ce8,真心英雄,http://www.iqiyi.com/zongyi/20120927/95abb38379ec0af2.html,http://pic1.qiyipic.com/image/20140829/86/07/a_50908173_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2012-09-26期,相信爱 爱心之城的感人故事
62c6442a-10ee-4c18-b3c0-1b5857ce7f07,中国梦之声,http://www.iqiyi.com/v_19rrhalx4o.html,http://pic5.qiyipic.com/image/20140812/e7/c7/a_50909633_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2013-09-26期,中国梦之声全球巡演之上海站
5ca1951a-c60a-4b26-93cc-ad170fcf37f1,我爱记歌词,http://www.iqiyi.com/v_19rrh1s4gk.html,http://pic2.qiyipic.com/image/20140809/8d/9c/a_50907735_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2013-12-29期,《中国好声音之为你转身》专场
beed7342-dd5e-4eb2-958e-423ebae8e626,两天一夜,http://www.iqiyi.com/v_19rrgzsdvc.html,http://pic5.qiyipic.com/image/20131021/a_100000732_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-01-14期,石象湖特辑下 吴宗宪“呱”转命运
6e1dd233-3bfb-49c3-a7a1-1cfa19f57ab0,东方直播室,http://www.iqiyi.com/v_19rroorb7s.html,http://pic7.qiyipic.com/image/20140818/cb/d1/1e/a_50908836_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-06期,谁在“看守”明星
33a74f16-d005-4c38-9536-4c52676d4cdd,谭谈交通,http://www.iqiyi.com/v_19rront8nc.html,http://pic0.qiyipic.com/image/20150625/c1/96/a_100013106_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-06-30期,谭谈交通之谭警官的群众演员自带高档道具
c9b201cc-2450-47e8-ad52-538b9bf037ee,演艺家中介,http://www.iqiyi.com/v_19rron34fw.html,http://pic9.qiyipic.com/image/20150123/d9/a2/a_100010043_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,20150711
e0f656bd-2f07-45a5-beea-6e8133479ff1,完美邂逅明星季,http://www.iqiyi.com/v_19rrnm7zpw.html,http://pic2.qiyipic.com/image/20141103/ce/81/a_100007695_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-02-22期,金铭拒绝胡夏约会 李沛乾陪三女
6edf266e-9a27-4462-b748-64fb71f5c386,童心撞地球,http://www.iqiyi.com/v_19rroo5kzc.html,http://pic6.qiyipic.com/image/20140806/60/a8/55/a_50908350_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-10期,喜洋洋穿越到恐龙时代
8ca5ccba-c952-49ec-b29e-8172252975ef,爱情三十六计,http://www.iqiyi.com/v_19rrifwvbl.html,http://pic7.qiyipic.com/image/20140725/3c/00/a_50909604_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-02-17期,经营计策 积微成著
eae6c063-8418-498c-9fef-d35c46ccec2d,Star King,http://www.iqiyi.com/v_19rrnnqu4s.html,http://pic7.qiyipic.com/image/20140805/23/99/c5/a_50909206_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2015-02-07期,蜘蛛女人Zlata软体功惊艳亮相
e5941800-d4d4-4690-ae45-8aafe50acaff,舞林大会2012,http://www.iqiyi.com/zongyi/20120507/a933005b6a215486.html,http://pic2.qiyipic.com/image/20140820/c2/55/d7/a_50908149_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2012-05-06期,莫小棋火爆斗艳 阿兰获称雅典娜
1c1d0edc-f12d-4204-8116-ab047c5cfee0,我是大明星,http://www.iqiyi.com/v_19rrhgg8rc.html,http://pic2.qiyipic.com/image/20150325/61/2c/90/a_50909863_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-10-22期,评委萌娃齐舞蹈 12强炼成记
530ad253-827b-4df2-84b5-4454d709d81f,王刚讲故事,http://www.iqiyi.com/zongyi/20130118/fcd638c8a65a81cf.html,http://pic4.qiyipic.com/image/20140820/bd/04/ec/a_50908077_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2012-12-31期,探秘惊马槽
f108831f-77c6-4879-b63e-22aa031aee5a,爽食行天下2014,http://www.iqiyi.com/v_19rrhlq1i4.html,http://pic5.qiyipic.com/image/20140809/e6/20/b3/a_100003841_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2014-06-25期,收官之作 天津传奇江湖美食
228ab103-01ab-43a2-a3c0-15bdf9bf9c7c,我爱大牌,http://www.iqiyi.com/v_19rrny6rc4.html,http://pic5.qiyipic.com/image/20140728/7d/a3/3f/a_51000119_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2014-12-30期,TFBOYS搭档李易峰 百期大牌组局送礼
7d262d15-0df7-4049-92c3-e574425f42e4,央视历届春节联欢晚会,http://www.iqiyi.com/v_19rrhva3ks.html,http://pic4.qiyipic.com/image/20140120/a_100002327_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-01-30期,2014年中央电视台春节联欢晚会
f484ce2a-85fb-41e2-bdf9-1104a3c4517f,《爸爸去哪儿第1季》独家策划,http://www.iqiyi.com/v_19rrhd3lrs.html,http://pic5.qiyipic.com/image/20131102/a_100000976_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-12-17期,暖爸张亮逆袭记 我是天天我自豪
abb0b44b-b506-4318-847e-750abf14b2e5,家事,http://www.iqiyi.com/v_19rronupl8.html,http://pic2.qiyipic.com/image/20140717/d2/45/2e/a_50908642_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-08期,亚洲球王李惠堂
58ce4819-9415-46bb-8efb-892445041835,说出你的故事,http://www.iqiyi.com/v_19rrh23nac.html,http://pic0.qiyipic.com/image/20140829/2a/1d/a6/a_50909337_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-12-31期,羽泉 十五年私家记忆
897e33e5-fe7b-42b5-9c0d-12bd6e0aa5d0,中国梦想秀第2季,http://www.iqiyi.com/zongyi/20111225/45f6620bd2db4ac2.html,http://pic7.qiyipic.com/image/20150617/46/fe/a_50908267_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2011-12-24期,童颜不老三公主
a688c875-7ce0-4e3d-bb20-2482f95fda29,中国梦想秀第3季,http://www.iqiyi.com/zongyi/20120630/1aec6a9e09e12738.html,http://pic1.qiyipic.com/image/20140822/94/cc/a2/a_50908559_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2012-06-29期,陈奕迅为唐恬恬圆梦 王迪梦想起航
0117840e-42c0-42ed-adbd-3be4b3c873f2,安徽卫视2013国剧盛典,http://www.iqiyi.com/v_19rrh1w7kw.html,http://pic5.qiyipic.com/image/20131218/a_100001736_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-12-30期,众星云集
e10786c3-228b-421c-ba46-053ddbdaba3d,非常了得,http://www.iqiyi.com/v_19rrhfc48s.html,http://pic9.qiyipic.com/image/20150325/67/df/3a/a_50908063_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2013-11-20期,雷神造型师慧眼独具 老郭与熊猫比萌
c435fd45-4c69-4cce-ac40-5a6fc3c9dd8e,人生第一次,http://www.iqiyi.com/v_19rrh9lrzw.html,http://pic8.qiyipic.com/image/20140829/11/d5/a_51000147_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2013-10-16期,安小主大跳骑马舞
85f87a25-a0e6-4f35-819f-7fb355c988f5,扎西秀,http://www.iqiyi.com/v_19rroopqsw.html,http://pic9.qiyipic.com/image/20150604/96/70/a_100012672_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,最爱宁嘟啦
07e15b21-126f-483c-ae44-c19134f56196,时尚中国,http://www.iqiyi.com/v_19rron36zg.html,http://pic6.qiyipic.com/image/20140805/e8/89/c2/a_50908622_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,Armani春夏流行季
886abb67-0af3-4cd6-b5ae-5a29a48a24d8,超级笑星第二季,http://www.iqiyi.com/v_19rro1u9mw.html,http://pic4.qiyipic.com/image/20150326/95/a3/a_100007787_m_601_m4_180_236.jpg,iqiyi,zongyi,更新至2015-02-12期,总决赛 马里奥助阵帅气献唱
3fb93b62-b674-460d-9320-4939de4ca736,为母校而战,http://www.iqiyi.com/v_19rroo17co.html,http://pic5.qiyipic.com/image/20150703/1e/f5/a_100013316_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-09期,保剑锋在母校大闹脾气
acfaf212-6217-4c10-aa7f-90e4d97e556a,牵手爱情村,http://www.iqiyi.com/v_19rrntcw80.html,http://pic4.qiyipic.com/image/20150127/1d/6b/a_100010136_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-04-28期,乐队主唱备受青睐 
a47dc5a6-0356-434a-8f3c-d1d98a32fdc7,超级歌单,http://www.iqiyi.com/v_19rroopqfc.html,http://pic4.qiyipic.com/image/20150626/c5/dd/a_100013146_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,黄龄天籁嗓音 改编经典引陶醉
14f1e600-0591-4464-8e1c-f77f11e8e9ac,我为歌狂第2季,http://www.iqiyi.com/v_19rrmtt6vs.html,http://pic4.qiyipic.com/image/20141029/05/65/3f/a_100004106_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2014-08-02期,我为歌狂之七夕决战夜 黑豹乐队为摇滚代言
8124b342-ca55-4085-a8ec-d8e93407f064,24小时不能笑系列,http://www.iqiyi.com/v_19rrha4fww.html,http://pic6.qiyipic.com/image/20150331/dd/90/6c/a_100000539_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-07-23期,废弃旅馆1夜之旅花絮
f245554a-177a-4ccf-afd6-2557c5cd01d4,安徽卫视2011国剧盛典,http://www.iqiyi.com/zongyi/20111231/bba96a876f465754.html,http://pic7.qiyipic.com/image/20150326/26/21/a_50908366_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2011-12-31期,安徽卫视2011国剧盛典(上)
61974f81-60d6-4ecd-a5cc-f53455ae11d5,喜剧之王,http://www.iqiyi.com/v_19rro43o94.html,http://pic4.qiyipic.com/image/20150325/34/19/2f/a_50907904_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-02-01期,20150201
d95407b2-c3c2-4568-9413-ed67e8b9d746,安徽卫视2012国剧盛典,http://www.iqiyi.com/zongyi/20121231/cbf70bb0c9e0add4.html,http://pic4.qiyipic.com/image/20140721/e2/64/a_50909177_m_601_180_236.jpg,iqiyi,zongyi,更新至2012-12-31期,安徽卫视2013跨年之国剧盛典完整版
68eed497-048e-48f2-9073-8f1707b62ab5,浙江卫视2015跨年晚会,http://www.iqiyi.com/v_19rrnygrjc.html,http://pic7.qiyipic.com/image/20141229/1f/7e/a_100009120_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-12-31期,浙江卫视2015跨年晚会完整版
e7d43d26-f066-4611-805e-ebc51a33672d,调解面对面,http://www.iqiyi.com/v_19rronq86w.html,http://pic8.qiyipic.com/image/20140807/ba/21/6e/a_50908396_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-07期,爱过知情重
566e4231-37d1-4918-9d2a-9d3a6c1aaf09,天才知道,http://www.iqiyi.com/v_19rrhif1kg.html,http://pic1.qiyipic.com/image/20140724/82/d2/10/a_50909675_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2014-07-16期,南开大学 学霸大战互揭老底
4a05c9a6-5461-48c3-8e89-202c91ae2664,旅游卫视美丽俏佳人,http://www.iqiyi.com/v_19rrofdy3g.html,http://pic9.qiyipic.com/image/20150318/71/32/f2/a_50909224_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-01期,坏天气也要时尚
f1232c4f-a213-42ee-93b7-7cc9388032c2,星球大战,http://www.iqiyi.com/v_19rro3j0rg.html,http://pic8.qiyipic.com/image/20141113/13/99/a_100007886_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-02-06期,巅峰决赛 许飞获MVP奖
2f0fe1f0-6696-4bbd-a8b6-64bca0a4092e,天下第一刀,http://www.iqiyi.com/v_19rrhzi9dc.html,http://pic2.qiyipic.com/image/20140512/3a/51/ea/a_100004274_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-06-01期,重刀队力拨千斤 小刀王人小鬼大
99c7b9b3-babf-454b-a99b-d357eb1ff928,瞎奇葩说,http://www.iqiyi.com/v_19rro22v8s.html,http://pic2.qiyipic.com/image/20141203/6e/7b/a_100008432_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-02-14期,女神太美小编拼命舔屏
97e0ad6a-fb15-4e02-89d2-11aa0a94b600,防务精英之星兵报到,http://www.iqiyi.com/v_19rrh5clb0.html,http://pic5.qiyipic.com/image/20131218/a_100001730_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-03-08期,乘军舰出海 张宁江终夺魁
e2772f97-3076-488c-ad4e-c63ac7eeada4,2013金钟奖中国音超,http://www.iqiyi.com/v_19rrh5wp3o.html,http://pic2.qiyipic.com/image/20140819/94/bc/2d/a_100001219_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2014-03-02期,金钟盛典 十二唱将巅峰战
e8c302d2-38e0-48ef-8d40-6bb2a1408461,本山带谁上春晚,http://www.iqiyi.com/zongyi/20130203/40e71a8bd4b43319.html,http://pic5.qiyipic.com/image/20140721/ad/e9/a_50909183_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-02-02期,宋小宝新作《相亲后传》受好评
fe9531dd-4d41-4143-aaef-cd3399a3e405,赵本山和他的弟子们,http://www.iqiyi.com/zongyi/20111107/bd3d8955f5caae11.html,http://pic4.qiyipic.com/image/20140707/bd/36/a_50908235_m_601_180_236.jpg,iqiyi,zongyi,更新至2011-11-05期,绝活锦集
d5457e8b-ac53-4430-9084-61ff73c9c011,超级减肥王,http://www.iqiyi.com/v_19rrgybxn8.html,http://pic3.qiyipic.com/image/20140729/cd/cc/a_51000148_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-02-15期,水中训练 贾魁博受训
5258430d-2394-46ee-bf65-7ea2224f4f86,我家有明星,http://www.iqiyi.com/v_19rroo5niw.html,http://pic7.qiyipic.com/image/20140925/8e/0b/a_100007221_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-10期,助力圆梦进行时
38636e63-fb7a-495c-b38d-a9bd050fe7ea,少年中国强,http://www.iqiyi.com/v_19rrn56f18.html,http://pic3.qiyipic.com/image/20140813/dc/e2/a_100006633_m_601_180_236.jpg,iqiyi,zongyi,更新至2014-10-17期,年度盛典 玉贵龙惹张泉灵泪崩
b29d6bde-ae27-4c40-9e34-7d766d55a03a,收藏马未都,http://www.iqiyi.com/v_19rron3enw.html,http://pic8.qiyipic.com/image/20150326/3f/e7/aa/a_50908909_m_601_m4_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,马老师首次献唱
63f943b0-f33f-4477-8abe-f49e6c71c1ad,声动亚洲,http://www.iqiyi.com/zongyi/20121019/16d2c9b99bba0395.html,http://pic1.qiyipic.com/image/20140820/1e/a9/a_50908751_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2012-10-18期,声动之路 孙伯纶梁一贞的声动历程
96e628f0-bf18-4949-8f9f-37d84e65fdd4,Section TV演艺通信,http://www.iqiyi.com/v_19rroopibs.html,http://pic5.qiyipic.com/image/20150324/29/01/a_100007036_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,陆星材金所炫再续前缘
562286d9-c8c8-4024-b385-cc9cb436d0c1,湖南卫视2014跨年晚会,http://www.iqiyi.com/v_19rrh23kwc.html,http://pic5.qiyipic.com/image/20131206/a_100001523_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-12-31期,超清完整版
f5dd76b0-0b49-4396-acbb-df809b2ecedd,今天谁买单,http://www.iqiyi.com/v_19rrooppg8.html,http://pic0.qiyipic.com/image/20140423/40/8b/df/a_100004030_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-05期,”吃货“还是男生算得准
3e8b15b8-fab7-412e-880f-8439707a5c51,开心吧,http://www.iqiyi.com/v_19rroo6gjg.html,http://pic2.qiyipic.com/image/20140730/c8/36/4d/a_50908954_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-10期,盲目粉丝集结令
e778eb9d-babd-467d-90c1-80498f0f67a0,2013SBS歌谣大战,http://www.iqiyi.com/v_19rrh1qwfc.html,http://pic5.qiyipic.com/image/20131221/a_100001780_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-12-29期,超清中字 大长腿被玩坏
da210b48-c540-46ec-9eb2-64b46acee859,快乐向前冲,http://www.iqiyi.com/v_19rro09t0c.html,http://pic3.qiyipic.com/image/20140819/11/7b/a6/a_50909862_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-03-07期,20150307
82ab9ee1-bead-4fbb-bc3e-fdb1feaa3845,法治最前线,http://www.iqiyi.com/v_19rron3av4.html,http://pic2.qiyipic.com/image/20150327/3b/ea/76/a_50909094_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-07-11期,20150711
5a275f40-c4f3-4b16-abb4-ded403155ddb,饭没了秀,http://www.iqiyi.com/v_19rro4csps.html,http://pic3.qiyipic.com/image/20140703/2f/c8/b1/a_50907879_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2015-01-25期,和和抱怨强子不好客 示范壮族待客
826db0b5-5803-4bb4-954b-c0a8db5d9424,大魔术师,http://www.iqiyi.com/v_19rrn5ee5s.html,http://pic1.qiyipic.com/image/20150327/e8/97/a_100005711_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2014-10-04期,第12期（中）
90a374fb-3dbb-42aa-b60e-8d623a9707bd,开心麻花街,http://www.iqiyi.com/v_19rrgzy1jg.html,http://pic6.qiyipic.com/image/20140725/39/65/a_50909742_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2014-01-15期,坑爹神药
2f50ce23-0635-4a80-97b8-bdad20f584d0,我不是明星第1季,http://www.iqiyi.com/v_19rrhcwo3s.html,http://pic0.qiyipic.com/image/20150325/8b/56/21/a_51000051_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2013-12-16期,王心凌助阵申奥 宝弟唱父亲成名曲
35972d59-2efb-403d-89fe-ead692ac857d,巅峰拍挡,http://www.iqiyi.com/v_19rrnv1odk.html,http://pic3.qiyipic.com/image/20150327/b9/8d/a_100007623_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-01-21期,柳岩故宫玩漂移 第一季完美收官
3445e23a-1d53-4e37-8be2-940db71cd3af,2013SBS演艺大赏,http://www.iqiyi.com/v_19rrh1xljc.html,http://pic5.qiyipic.com/image/20131221/a_100001781_m_601_180_236.jpg,iqiyi,zongyi,更新至2013-12-30期,超清中字宋智孝斩获大奖
e607781a-1373-4676-b26c-ff0bf6056ce6,男生女生向前冲第3季,http://www.iqiyi.com/v_19rrootem4.html,http://pic8.qiyipic.com/image/20150617/d0/b2/a_100012950_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-06期,安徽美女小导游
46e8a5ff-3c07-44d7-8273-6e8f0de55ca3,梦想星搭档,http://www.iqiyi.com/v_19rrhg3u6o.html,http://pic5.qiyipic.com/image/20131101/a_50909908_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2013-11-15期,萧煌奇 杨培安 《我相信》
75c7cc13-5a4f-4a9e-8b5b-0825731ef819,中国最强音,http://www.iqiyi.com/zongyi/20130628/b299e506138da717.html,http://pic4.qiyipic.com/image/20140814/17/66/a_50909395_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2013-06-28期,总决赛激烈对战 曾一鸣夺冠章子怡逆袭
7e11c313-acd9-48dd-87d7-d218380c910a,中华好民歌,http://www.iqiyi.com/v_19rroo4p50.html,http://pic4.qiyipic.com/image/20150311/5d/6f/a_100010880_m_601_180_236.jpg,iqiyi,zongyi,更新至2015-07-10期,李光羲阿宝合体演唱记忆经典
027665b5-f7e7-417e-b511-15f28b0ae670,开心麻花街,http://www.iqiyi.com/v_19rrgzy1jg.html,http://pic6.qiyipic.com/image/20140725/39/65/a_50909742_m_601_m1_180_236.jpg,iqiyi,zongyi,更新至2014-01-15期,坑爹神药
4f73a0bb-6a07-48be-8b32-2f3021f3588b,我不是明星第1季,http://www.iqiyi.com/v_19rrhcwo3s.html,http://pic0.qiyipic.com/image/20150325/8b/56/21/a_51000051_m_601_m3_180_236.jpg,iqiyi,zongyi,更新至2013-12-16期,王心凌助阵申奥 宝弟唱父亲成名曲
a16b89c9-cce5-4871-ab78-2b1ac948f1c0,巅峰拍挡,http://www.iqiyi.com/v_19rrnv1odk.html,http://pic3.qiyipic.com/image/20150327/b9/8d/a_100007623_m_601_m2_180_236.jpg,iqiyi,zongyi,更新至2015-01-21期,柳岩故宫玩漂移 第一季完美收官
